Player,Player_ID,Player_NFL_Link,Player_NCAA_Link
Marc Allen,,http://www.pro-football-reference.com,
Ray Ilg,IlgxRa20,http://www.pro-football-reference.com/players/I/IlgxRa20.htm,
Randy Wheeler,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/randy-wheeler-1.html
Al Kerkian,,http://www.pro-football-reference.com,
Linwood Simmons,,http://www.pro-football-reference.com,
Keith Brown,,http://www.pro-football-reference.com,
Gary Grossnickle,,http://www.pro-football-reference.com,
Jimmy Hester,HestJi00,http://www.pro-football-reference.com/players/H/HestJi00.htm,
Bill Bates,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/bill-bates-1.html
Charles Stikes,,http://www.pro-football-reference.com,
Henry Hailstock,,http://www.pro-football-reference.com,
Tom Bryan,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/tom-bryan-1.html
Tom Francisco,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/tommy-francisco-1.html
Jim Hargrove,HargJi20,http://www.pro-football-reference.com/players/H/HargJi20.htm,
Cleveland Robinson,,http://www.pro-football-reference.com,
Chet Anderson,AndeCh00,http://www.pro-football-reference.com/players/A/AndeCh00.htm,http://www.sports-reference.com/cfb/players/chet-anderson-1.html
Lynn Nesbitt,,http://www.pro-football-reference.com,
Michael Stromberg,StroMi21,http://www.pro-football-reference.com/players/S/StroMi21.htm,
Andy Socha,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/andy-socha-1.html
Dalton Leblanc,,http://www.pro-football-reference.com,
Marty Baccaglio,BaccMa20,http://www.pro-football-reference.com/players/B/BaccMa20.htm,
Walt Richardson,,http://www.pro-football-reference.com,
Bo Hickey,HickBo00,http://www.pro-football-reference.com/players/H/HickBo00.htm,
Dick Kenney,,http://www.pro-football-reference.com,
Pat Conley,,http://www.pro-football-reference.com,
Floyd Rogers,,http://www.pro-football-reference.com,
Bobby Beaird,,http://www.pro-football-reference.com,
Vern Moore,,http://www.pro-football-reference.com,
Casey Boyett,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/casey-boyett-1.html
Tommy Boyd,,http://www.pro-football-reference.com,
John Bishop,,http://www.pro-football-reference.com,
Claudis James,JameCl00,http://www.pro-football-reference.com/players/J/JameCl00.htm,
George Stetter,,http://www.pro-football-reference.com,
John Snow,,http://www.pro-football-reference.com,
Tom Reale,,http://www.pro-football-reference.com,
Marvin McQueen,,http://www.pro-football-reference.com,
Al Nicholas,,http://www.pro-football-reference.com,
Jake Ferro,,http://www.pro-football-reference.com,
Don Smith,SmitDo21,http://www.pro-football-reference.com/players/S/SmitDo21.htm,
Sam Burke,,http://www.pro-football-reference.com,
Jimmy Shea,,http://www.pro-football-reference.com,
Mike Love,,http://www.pro-football-reference.com,
Terry Oakes,,http://www.pro-football-reference.com,
Ed Breding,BredEd20,http://www.pro-football-reference.com/players/B/BredEd20.htm,http://www.sports-reference.com/cfb/players/ed-breding-1.html
Clarence Spencer,,http://www.pro-football-reference.com,
Jack Schweberger,,http://www.pro-football-reference.com,
Craig Scoggins,,http://www.pro-football-reference.com,
Steve Bunker,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/steve-bunker-1.html
Bill Wosilius,,http://www.pro-football-reference.com,
Ben Woodson,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/ben-woodson-1.html
Bob Wade,WadeBo20,http://www.pro-football-reference.com/players/W/WadeBo20.htm,
Dennis Williamson,,http://www.pro-football-reference.com,
David Poche,,http://www.pro-football-reference.com,
Tom Folliard,,http://www.pro-football-reference.com,
Grant Martinsen,,http://www.pro-football-reference.com,
Leavie Davis,,http://www.pro-football-reference.com,
Dennis Caponi,,http://www.pro-football-reference.com,
Jim Schneider,,http://www.pro-football-reference.com,
Darrell Johnson,,http://www.pro-football-reference.com,
Marcus Rhoden,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/marcus-rhoden-1.html
Bill Seman,,http://www.pro-football-reference.com,
Larry Chester,,http://www.pro-football-reference.com,
Maurice Calhoun,,http://www.pro-football-reference.com,
Rex Keeling,KeelRe20,http://www.pro-football-reference.com/players/K/KeelRe20.htm,
Jack Lentz,LentJa20,http://www.pro-football-reference.com/players/L/LentJa20.htm,
Gene Beard,,http://www.pro-football-reference.com,
Jerry Zawadzkas,ZawaJe20,http://www.pro-football-reference.com/players/Z/ZawaJe20.htm,
Bill Smith,,http://www.pro-football-reference.com,
Bill Rogers,,http://www.pro-football-reference.com,
Bart Templeman,,http://www.pro-football-reference.com,
Doug Archibald,,http://www.pro-football-reference.com,
Alfredo Avila,,http://www.pro-football-reference.com,
Paul Phillips,,http://www.pro-football-reference.com,
Allen Sack,,http://www.pro-football-reference.com,
Don Bruce,,http://www.pro-football-reference.com,
Philip Spiller,SpilPh20,http://www.pro-football-reference.com/players/S/SpilPh20.htm,
Don Williams,,http://www.pro-football-reference.com,
Lynn Baker,,http://www.pro-football-reference.com,
Don Alley,AlleDo00,http://www.pro-football-reference.com/players/A/AlleDo00.htm,
Dick Nocera,,http://www.pro-football-reference.com,
Mike Irwin,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/mike-irwin-1.html
Paul Brothers,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/paul-brothers-1.html
Charlie Noggle,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/charlie-noggle-1.html
Fred Cassidy,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/fred-cassidy-1.html
Bruce Cortez,CortBr20,http://www.pro-football-reference.com/players/C/CortBr20.htm,
Danny Abramowicz,AbraDa00,http://www.pro-football-reference.com/players/A/AbraDa00.htm,
Gary Rowe,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/gary-rowe-1.html
Larry Kissam,,http://www.pro-football-reference.com,
Larry Lee,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/larry-lee-1.html
Bill Buckner,,http://www.pro-football-reference.com,
Wayne Valley,,http://www.pro-football-reference.com,
Ken Ramsey,,http://www.pro-football-reference.com,
Dick Wagoner,,http://www.pro-football-reference.com,
Mike Davenport,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/mike-davenport-2.html
Jack Myers,,http://www.pro-football-reference.com,
Bob Biletnikoff,,http://www.pro-football-reference.com,
Lyle Baucom,,http://www.pro-football-reference.com,
Danny Talbott,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/danny-talbott-1.html
John Gibbs,,http://www.pro-football-reference.com,
Bill Barnes,,http://www.pro-football-reference.com,
Terry Bacigalupo,,http://www.pro-football-reference.com,
Mike Cullin,,http://www.pro-football-reference.com,
George Catavolos,,http://www.pro-football-reference.com,
Billy Bob Stewart,,http://www.pro-football-reference.com,
Ben Davis,DaviBe01,http://www.pro-football-reference.com/players/D/DaviBe01.htm,
Bobby Nichols,NichBo00,http://www.pro-football-reference.com/players/N/NichBo00.htm,
Grover Smith,,http://www.pro-football-reference.com,
George Adams,,http://www.pro-football-reference.com,
Dave Lattin,,http://www.pro-football-reference.com,
Jeff Elias,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/jeff-elias-1.html
Jimmy Walker,,http://www.pro-football-reference.com,
Ron Yary,YaryRo00,http://www.pro-football-reference.com/players/Y/YaryRo00.htm,http://www.sports-reference.com/cfb/players/ron-yary-1.html
Bob Johnson,JohnBo01,http://www.pro-football-reference.com/players/J/JohnBo01.htm,http://www.sports-reference.com/cfb/players/bob-johnson-3.html
Claude Humphrey,HumpCl00,http://www.pro-football-reference.com/players/H/HumpCl00.htm,
Russ Washington,WashRu00,http://www.pro-football-reference.com/players/W/WashRu00.htm,
Fred Carr,CarrFr00,http://www.pro-football-reference.com/players/C/CarrFr00.htm,
Dennis Byrd,ByrdDe20,http://www.pro-football-reference.com/players/B/ByrdDe20.htm,http://www.sports-reference.com/cfb/players/dennis-byrd-2.html
Kevin Hardy,HardKe20,http://www.pro-football-reference.com/players/H/HardKe20.htm,http://www.sports-reference.com/cfb/players/kevin-hardy-1.html
Larry Csonka,CsonLa00,http://www.pro-football-reference.com/players/C/CsonLa00.htm,http://www.sports-reference.com/cfb/players/larry-csonka-1.html
Haven Moses,MoseHa00,http://www.pro-football-reference.com/players/M/MoseHa00.htm,
Mike Taylor,TaylMi21,http://www.pro-football-reference.com/players/T/TaylMi21.htm,
Greg Landry,LandGr00,http://www.pro-football-reference.com/players/L/LandGr00.htm,
Jim Smith,SmitJi21,http://www.pro-football-reference.com/players/S/SmitJi21.htm,
MacArthur Lane,LaneMa00,http://www.pro-football-reference.com/players/L/LaneMa00.htm,
Tim Rossovich,RossTi00,http://www.pro-football-reference.com/players/R/RossTi00.htm,http://www.sports-reference.com/cfb/players/tim-rossovich-1.html
Forrest Blue,BlueFo00,http://www.pro-football-reference.com/players/B/BlueFo00.htm,
Mike Hull,HullMi00,http://www.pro-football-reference.com/players/H/HullMi00.htm,http://www.sports-reference.com/cfb/players/mike-hull-1.html
Lee White,WhitLe00,http://www.pro-football-reference.com/players/W/WhitLe00.htm,
Jim Hill,HillJi21,http://www.pro-football-reference.com/players/H/HillJi21.htm,
Mo Moorman,MoorMo20,http://www.pro-football-reference.com/players/M/MoorMo20.htm,
Dennis Homan,HomaDe00,http://www.pro-football-reference.com/players/H/HomaDe00.htm,http://www.sports-reference.com/cfb/players/dennis-homan-1.html
Marvin Upshaw,UpshMa20,http://www.pro-football-reference.com/players/U/UpshMa20.htm,
George Daney,DaneGe20,http://www.pro-football-reference.com/players/D/DaneGe20.htm,
John Williams,WillJo26,http://www.pro-football-reference.com/players/W/WillJo26.htm,http://www.sports-reference.com/cfb/players/john-williams-3.html
Earl McCullouch,McCuEa00,http://www.pro-football-reference.com/players/M/McCuEa00.htm,http://www.sports-reference.com/cfb/players/earl-mccullouch-1.html
Eldridge Dickey,DickEl00,http://www.pro-football-reference.com/players/D/DickEl00.htm,
Bill Lueck,LuecBi20,http://www.pro-football-reference.com/players/L/LuecBi20.htm,
Doug Crusan,CrusDo20,http://www.pro-football-reference.com/players/C/CrusDo20.htm,http://www.sports-reference.com/cfb/players/doug-crusan-1.html
Bill Staley,StalBi20,http://www.pro-football-reference.com/players/S/StalBi20.htm,
Carlton Dabney,DabnCa20,http://www.pro-football-reference.com/players/D/DabnCa20.htm,
Gary Beban,BebaGa00,http://www.pro-football-reference.com/players/B/BebaGa00.htm,http://www.sports-reference.com/cfb/players/gary-beban-1.html
Curley Culp,CulpCu00,http://www.pro-football-reference.com/players/C/CulpCu00.htm,
Tom Funchess,FuncTo20,http://www.pro-football-reference.com/players/F/FuncTo20.htm,
Charlie West,WestCh20,http://www.pro-football-reference.com/players/W/WestCh20.htm,
Bob Tatarek,TataBo20,http://www.pro-football-reference.com/players/T/TataBo20.htm,
Jimmy Keyes,KeyeJi20,http://www.pro-football-reference.com/players/K/KeyeJi20.htm,
Ernie Ruple,RuplEr20,http://www.pro-football-reference.com/players/R/RuplEr20.htm,
Jerry DePoyster,DePoJe20,http://www.pro-football-reference.com/players/D/DePoJe20.htm,
Tom Roussel,RousTo20,http://www.pro-football-reference.com/players/R/RousTo20.htm,
Cyril Pinder,PindCy00,http://www.pro-football-reference.com/players/P/PindCy00.htm,http://www.sports-reference.com/cfb/players/cyril-pinder-1.html
Fred Hyatt,HyatFr00,http://www.pro-football-reference.com/players/H/HyatFr00.htm,http://www.sports-reference.com/cfb/players/freddie-hyatt-1.html
Rich Buzin,BuziRi20,http://www.pro-football-reference.com/players/B/BuziRi20.htm,
Bob Atkins,AtkiBo20,http://www.pro-football-reference.com/players/A/AtkiBo20.htm,
Bill Lenkaitis,LenkBi20,http://www.pro-football-reference.com/players/L/LenkBi20.htm,
Steve Thompson,ThomSt22,http://www.pro-football-reference.com/players/T/ThomSt22.htm,
Dave McDaniels,McDaDa20,http://www.pro-football-reference.com/players/M/McDaDa20.htm,
Bob Wallace,WallBo00,http://www.pro-football-reference.com/players/W/WallBo00.htm,
John Garlington,GarlJo20,http://www.pro-football-reference.com/players/G/GarlJo20.htm,
Mike Livingston,LiviMi00,http://www.pro-football-reference.com/players/L/LiviMi00.htm,http://www.sports-reference.com/cfb/players/mike-livingston-1.html
Mac Haik,HaikMa00,http://www.pro-football-reference.com/players/H/HaikMa00.htm,http://www.sports-reference.com/cfb/players/mac-haik-1.html
Bob Grant,GranBo20,http://www.pro-football-reference.com/players/G/GranBo20.htm,
Mike LaHood,LaHoMi20,http://www.pro-football-reference.com/players/L/LaHoMi20.htm,
Ken Stabler,StabKe00,http://www.pro-football-reference.com/players/S/StabKe00.htm,http://www.sports-reference.com/cfb/players/ken-stabler-1.html
John Wright,WrigJo00,http://www.pro-football-reference.com/players/W/WrigJo00.htm,http://www.sports-reference.com/cfb/players/john-wright-2.html
Jim Cox,CoxxJi00,http://www.pro-football-reference.com/players/C/CoxxJi00.htm,http://www.sports-reference.com/cfb/players/james-cox-2.html
Tommie Smiley,SmilTo00,http://www.pro-football-reference.com/players/S/SmilTo00.htm,
Gary Davis,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/gary-davis-2.html
Major Hazelton,HazeMa20,http://www.pro-football-reference.com/players/H/HazeMa20.htm,
Garrett Ford,FordGa00,http://www.pro-football-reference.com/players/F/FordGa00.htm,http://www.sports-reference.com/cfb/players/garrett-ford-1.html
Dave Szymakowski,SzymDa20,http://www.pro-football-reference.com/players/S/SzymDa20.htm,
Aaron Marsh,MarsAa00,http://www.pro-football-reference.com/players/M/MarsAa00.htm,
Jon Henderson,HendJo01,http://www.pro-football-reference.com/players/H/HendJo01.htm,
Jim Urbanek,UrbaJi20,http://www.pro-football-reference.com/players/U/UrbaJi20.htm,
Richard Trapp,TrapRi00,http://www.pro-football-reference.com/players/T/TrapRi00.htm,http://www.sports-reference.com/cfb/players/richard-trapp-1.html
Harry Olszewski,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/harry-olszewski-1.html
Lance Olssen,OlssLa20,http://www.pro-football-reference.com/players/O/OlssLa20.htm,
Reece Morrison,MorrRe00,http://www.pro-football-reference.com/players/M/MorrRe00.htm,
Billy Stevens,StevBi00,http://www.pro-football-reference.com/players/S/StevBi00.htm,
Adrian Young,YounAd20,http://www.pro-football-reference.com/players/Y/YounAd20.htm,http://www.sports-reference.com/cfb/players/adrian-young-1.html
Skip Vanderbundt,VandSk20,http://www.pro-football-reference.com/players/V/VandSk20.htm,http://www.sports-reference.com/cfb/players/skip-vanderbundt-1.html
Bobby Duhon,DuhoBo00,http://www.pro-football-reference.com/players/D/DuhoBo00.htm,http://www.sports-reference.com/cfb/players/bobby-duhon-1.html
Ed Harmon,HarmEd20,http://www.pro-football-reference.com/players/H/HarmEd20.htm,
Sam Walton,WaltSa20,http://www.pro-football-reference.com/players/W/WaltSa20.htm,
Dick Anderson,AndeDi00,http://www.pro-football-reference.com/players/A/AndeDi00.htm,http://www.sports-reference.com/cfb/players/dick-anderson-2.html
Charlie Sanders,SandCh01,http://www.pro-football-reference.com/players/S/SandCh01.htm,http://www.sports-reference.com/cfb/players/charlie-sanders-1.html
Bob Vaughn,VaugBo20,http://www.pro-football-reference.com/players/V/VaugBo20.htm,
Mike McGill,McGiMi20,http://www.pro-football-reference.com/players/M/McGiMi20.htm,
Elvin Bethea,BethEl00,http://www.pro-football-reference.com/players/B/BethEl00.htm,
Rich O'Hara,,http://www.pro-football-reference.com,
Ken Hebert,HebeKe20,http://www.pro-football-reference.com/players/H/HebeKe20.htm,
Art Shell,ShelAr00,http://www.pro-football-reference.com/players/S/ShelAr00.htm,
Dick Himes,HimeDi20,http://www.pro-football-reference.com/players/H/HimeDi20.htm,
Paul Robinson,RobiPa00,http://www.pro-football-reference.com/players/R/RobiPa00.htm,
Dale Livingston,LiviDa20,http://www.pro-football-reference.com/players/L/LiviDa20.htm,
Jess Phillips,PhilJe00,http://www.pro-football-reference.com/players/P/PhilJe00.htm,
